id,level,word,word_reading,meaning,sentence_jp,sentence_en
"""JLPT Tango N3 item 0180",,茶碗,茶碗[ちゃわん],"bowl, rice bowl, teacup",一人暮らしのために、新しい茶碗を買った。,I bought a new rice bowl since I'm going to live on my own now.
,N3,湯飲み,湯飲[ゆの]み,teacup,湯飲み,
"""JLPT Tango N3 item 0181",,グラス,グラス,glass,ビールを飲むグラスは、どれがいいですか。,Which glass is good for drinking beer?
"""JLPT Tango N3 item 0182",,刻む,刻[きざ]む,to finely cut,野菜を細かく刻みます。,Finely cut the vegetables.
"""JLPT Tango N3 item 0183",,割る,割[わ]る,"to break, to crack (an egg)を加えて固いものをいくつかの部分に分け離す。また、瞬間的に力を加えてもとの形を壊す。（意図的な行為にもそうでないものにもいう）",卵を３つ、割って下さい。,Please crack three eggs.
"""JLPT Tango N3 item 0184",,剥く,剥く,to peel,ジャガイモの皮を剥いたら、小さく切ります。,"After you peel the potato, cut it into small pieces."
"""JLPT Tango N3 item 0185",,加える,加[くわ]える,to add,鍋に水を２００ミリリットル加えます。,Add 200 milliliteers of water to the pot.
"""JLPT Tango N3 item 0186",,少々,少々[しょうしょう],a little,塩と胡椒を少々入れます。,Add a little salt and pepper.
"""JLPT Tango N3 item 0187",,揚げる,揚[あ]げる,to fry,１８０度の油で、しっかり揚げます。,Fry it thoroughly in oil at 180 degrees.
"""JLPT Tango N3 item 0188",,煮る,煮[に]る,"to cook, to stew",鍋にふたをして、３０分煮て下さい。,Put a lid on the pot and cook it for 30 minutes.
"""JLPT Tango N3 item 0189",,茹でる,茹[ゆ]でる,to boil野菜・めん類などを熱湯でにる。うでる。え,お湯に塩を入れて、茹でます。,Add salt to the hot water and boil it.
"""JLPT Tango N3 item 0190",,蒸す,蒸[む]す,to steam,電子レンジで、野菜を蒸します。,Boil the vegetables in the microwave.
"""JLPT Tango N3 item 0191",,包む,包[くる]む,to wrap,桜の葉で、材料を包[×つつ]みます。,Wrap the ingredients with cherry blossom leaves.
,N3,包む,包[つつ]む,to wrap,包む,
"""JLPT Tango N3 item 0192",,握る,握[にぎ]る,"to squeeze with one's hands, to grasp",ご飯に梅干しを入れて、握ります。,Put an umeboshi in the rice and shape it with your hands.
,N3,お結び,お 結[むす]び,riceball,お結び,
,N3,御握り,御握[おにぎ]り,riceball,御握り,
"""JLPT Tango N3 item 0193",,熱する,熱[ねっ]する,to heat,フライパンで、５分くらい熱して下さい。,Heat it in a frying pan for about five minutes.
,N3,加熱する,加熱[かねつ]する,to heat;熱を加えること。「殺菌のため－する」,加熱する,
"""JLPT Tango N3 item 0194",,焦げる,焦[こ]げる,to burn,焼きすぎて、魚が焦げてしまいました。,I overcooked the fish and burned it.
"""JLPT Tango N3 item 0195",,取り出す,取り出[とりだ]す,to take out,電子レンジから、温めた野菜を取り出します。,Take the heated vegetables out of the microwave.
"""JLPT Tango N3 item 0196",,塗る,塗[ぬ]る,to spread,パンにバターを塗ります。,Spread butter on the bread.
"""JLPT Tango N3 item 0197",,温める,温[あたた]める,"to warm, to heat (up)",これは、このままでも温めても、美味しいです。,"This is delicious as it is, or heated up."
"""JLPT Tango N3 item 0198",,冷やす,冷[ひ]やす,"to chill, to cool",この料理は冷やしても、美味しいです。,This dish is delicious also when it's chilled.
"""JLPT Tango N3 item 0199",,温い,温[ぬる]い,"tepid, lukewarm",温い珈琲は、美味しくないです。,Tepid coffee doesn't taste good.
"""JLPT Tango N3 item 0200",,水分,水分[すいぶん],"moisture, fluid",この野菜は水分が多いですね。,These vegetables have a high water content.
"""JLPT Tango N3 item 0201",,沸かす,沸[わ]かす,to boil (water),そこの薬缶で、お湯を沸かして下さい。,Please boil water in the kettle over there.
,N3,沸く,(～が) 沸[わ]く,to boil,(～が)沸く,
"""JLPT Tango N3 item 0202",,注ぐ,注[そそ]ぐ,to pour,お湯をカップに注ぎ、３分待ちます。,Pour the hot water into the cup and wait three minutes.
"""JLPT Tango N3 item 0203",,味見,味見[あじみ] (する),"to taste, to check by tasting (when cooking)すこし食べたり飲んだりして、味をたしかめること。",途中でちょっと味見をしてみましょう。,Be sure to taste the food while cooking.
"""JLPT Tango N3 item 0204",,手間,手間[てま],hassle❶物ごとをするのにかかる時間や骨折り。❷仕事に対してはらうお金。手間賃。,この料理は手間がかかりません。,This dish doesn't have to many steps.
"""JLPT Tango N3 item 0205",,手軽な,手軽[てがる]な,"easy, convenient",家でも手軽にレストランの料理が作れます。,You can cook restaurant dishes easily even at home.
"""JLPT Tango N3 item 0206",,出来上がり,出来上[できあ]がり,completion作成しているものが完成することを指す語。,これで、料理の出来上がりです。,"And with this, this dish is complete."
,N3,出来上がる,出来上[できあ]がる,to be completed,出来上がる,
"""JLPT Tango N3 item 0207",,分ける,分[わ]ける,"to split, to divide, to share",この料理は、二人で分けて食べましょう。,Let's share this dish between the two of us.
"""JLPT Tango N3 item 0208",,摘む,摘[つまつ]む,to pick up❶指先などでつまんで取る。❷はさみなどで切る。,それは、箸で摘んで食べて下さい。,Please pick up that with your chopsticks and eat it.
"""JLPT Tango N3 item 0209",,塩辛い,塩辛[しおから]い,salty「塩辛い」と「しょっぱい」はどちらも「塩味（しおあじ）が強い」という意味ですが、「しょっぱい」は元々東日本の俗語で、現在はよりくだけた表現として広く使われています。また、「塩辛い」は塩けが強いことを指す一般的な言葉ですが、「しょっぱい」には「情けない」「けち」といった比喩的な意味もあります。,これは、ちょっと塩辛いですね。,This is a little salty.
,N3,塩っぱい,塩[しょ]っぱい,salty塩気が強い。❶塩からい。「しょっぱい涙。」❷つまらない。「しょっぱい試合。」,塩っぱい,
"""JLPT Tango N3 item 0210",,酸っぱい,酸[す]っぱい,sour,私は、酸っぱい林檎が好きです。,I like sour apples.
"""JLPT Tango N3 item 0211",,冷凍,冷凍[れいとう] (する),freezing,料理が残ったら、冷凍しておきましょう。,"If there's any leftover food, let's put it in the freezer."
,N3,冷凍食品,冷凍[れいとう]食品[しょくひん],frozen food冷凍庫に冷凍保存し、食べるときに出して調理できるように加工した食品類。,冷凍食品,
"""JLPT Tango N3 item 0212",,散らかる,散[ち]らかる,to be scattered,弟の部屋に、玩具が散らかっている。,Toys are scattered throughout my little brother's room.
Frequency: 11911,N3,散らかす,散[ち]らかす,"to scatter around, to make a mess物をきちんと整理 整頓[セイトン]しないで、広げたままにしておく。",部屋を散らかさないで下さい。,Please don't make a mess in the room.
"""JLPT Tango N3 item 0213",,片付ける,片付[かたづ]ける,to clean up,母親　「今すぐ部屋を片付けなさい。」子供　「ゲームが終わったら、やるよ。」,Mother: Clean up your room right now.Child: I'll do it when the video game is done.
,N3,片付け,片付[かたづ]け,"tidying up, finishing",片付け,
,N3,片付く,(～が) 片付[かたづ]く,to be put in order（散らかっていた）物が置かれるべき所にきちんと置かれる。,(～が)片付く,
"""JLPT Tango N3 item 0214",,清潔な,清潔[せいけつ]な,clean,家の中は、いつも清潔にしておきたい。,I want to always keep my house clean.
,N3,不潔な,不潔[ふけつ]な,"unclean, dirty, unsanitary, filthyきたないこと。",不潔な,
"""JLPT Tango N3 item 0215",,掃く,掃[は]く,to sweep,毎日、家の前を掃いている。,I sweep in front of my house every day.
"""JLPT Tango N3 item 0216",,箒,箒[ほうき],broom,箒で玄関を掃く,I sweep the entrance way with a broom.
"""JLPT Tango N3 item 0217",,塵取り,塵取[ちりと]り,dustpan,掃いたごみを、塵取りに集める。,Gather the dirt you swept up in the dustpan.
"""JLPT Tango N3 item 0218",,掃除機,掃除機[そうじき],vacuum cleaner,うちの掃除機は、音が迚も静かだ。,Our vacuum cleaner is very quiet.
"""JLPT Tango N3 item 0219",,拭く,拭[ふ]く,to wipe,食事前に、テーブルを綺麗に拭く。,"Before each meal, I neatly wipe the table."
"""JLPT Tango N3 item 0220",,雑巾,雑巾[ぞうきん],"rag, dustcloth",古いタオルで雑巾を作った。,I made some dustcloths from an old towel.
"""JLPT Tango N3 item 0221",,バケツ,バケツ,bucket,もう少し大きなバケツは、ありませんか。,Do you have a slightly bigger bucket?
"""JLPT Tango N3 item 0222",,絞る,絞[しぼ]る,to wring,雑巾を、よく絞って下さい。,Please wring the dustcloth out thoroughly.
"""JLPT Tango N3 item 0223",,零す,零[こぼ]す,to spill,バケツの水を零してしまった。,I spilled the water in the bucket.
,N3,零れる,(～が) 零[こぼ]れる,to spill液体が容器から出て外へ落ちる。,(～が)零れる,
"""JLPT Tango N3 item 0224",,洗剤,洗剤[せんざい],detergent,お風呂の掃除には、どんな洗剤がいいですか。,What detergent do you use for cleaning the bathroom?
"""JLPT Tango N3 item 0225",,黴,黴[かび],mold,お風呂の黴を取る。,I remove the mold in the bathroom.
"""JLPT Tango N3 item 0226",,埃,埃[ほこり],dust,窓を開けると、部屋に埃が入る。,"If you open the window, dirt will fly into the room."
"""JLPT Tango N3 item 0227",,磨く,磨[みが]く,"to polish, to shine",鏡を、綺麗に磨く。,I neatly polish the mirror.
"""JLPT Tango N3 item 0228",,ブラシ,ブラシ,brush,ブラシで、お風呂を洗う。,I wash the bathrub with a brush.
"""JLPT Tango N3 item 0229",,泡,泡[あわ],bubble,この石鹸は、泡がよく出る。,This soap produces a lot of bubbles.
"""JLPT Tango N3 item 0230",,臭う,臭[にお]う,"to smell, to give off an odor",バケツの中の生塵が臭う。,The raw garbage in the bucket gives off an odor.
,N3,匂う,匂[にお]う,to smellあるにおいがあたりにただよう。,匂う,
,N3,匂い,匂[にお]い,fragrance,匂い,
,N3,臭い,臭[くさ]い,"smell, stench",臭い,
"""JLPT Tango N3 item 0231",,洗濯物,洗濯物[せんたくもの],laundry,毎日、洗濯物が多い。,I have a lot of laundry every day.
"""JLPT Tango N3 item 0232",,汚れ,汚[よご]れ,"dirt, grime",この洗剤は、汚れがよく落ちる。,This detergent removes dirt well.
,N3,汚れる,汚[よご]れる,"to get dirty, to become dirty",汚れる,
"""JLPT Tango N3 item 0233",,干す,干[ほ]す,to hang,天気がいいので、洗濯物を外に干そう。,"The weather is nice, so let's hang our laundry up outside."
"""JLPT Tango N3 item 0234",,乾燥,乾燥[かんそう] (する),drying,厚いバスタオルは、乾燥機で乾燥させる。,I dry thick towels in my dryer.
,N3,乾燥機,乾燥[かんそう]機[き],dryer,乾燥機,
"""JLPT Tango N3 item 0235",,畳む,畳[たた]む,to fold,息子は自分で洗濯物を畳む。,My son folds his own laundry.
"""JLPT Tango N3 item 0236",,アイロン,アイロン,iron,娘はアイロンをかけるのが上手だ。,My daughter is good at ironing.
